Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
570,0,0,,"Přestaň,|tohle už je moc!","Když nechceš, tak já tě tedy nechám.|(Natálie tě osvobozuje.)",590,-1,0,PlayerRelease()
580,0,0,,(Užívej si její doteky.),"(Oddáváš se jejím láskyplným dotekům, ona tahá|provazem v tvém rozkroku a dráždí ti poštěváček.)",580,0,0,SubbieMasturbate()
580,0,0,,(Svíjej se v jejím rytmu.),(Pohybuješ pánví do jejího rytmu.|Pomalu v tobě roste rozkoš z jejího dotyku.),580,0,0,SubbieMasturbate()
580,0,0,,(Hravě bojuj.),"(Hravě s ní zápasíš a jí se to, zdá se, líbí.|Přidává na rychlosti a masturbuje tě o něco tvrději.)",580,0,0,SubbieMasturbate()
590,0,0,,Můžeš ze mě vyndat|to vajíčko? Prosím.,"Pokud si jsi jistá, že si ho opravdu nechceš nechat…|(Natálie ti vyjme vajíčko a ty se oblékáš.)",700,-1,-1,PlayerNoEgg()
590,0,0,,Můžu si to|vajíčko nechat?,"Můžeš, je to tvůj iniciační dárek.|(Oblékáš se.)",700,1,0,PlayerClothed()
590,0,0,,Můžu si nechat|tu masku na oči?,"Promiň, ale to je jediná, kterou mám.|(Oblékáš se.)",700,0,0,PlayerClothed()
600,0,0,,Jak budeme|svázané dohromady?,"(Jenna k tobě přistupuje.)|Svázané ne, tentokrát budete spoutané pouty.",610,0,0,
600,0,0,,Opravdu musíš|Natálii rozvázat?,"(Jenna k tobě přistupuje.)|Ano, pro vás dvě mám naplánováno něco jiného.",610,0,1,
610,0,0,,Co máš na mysli?,Nejdřív se vy dva zamilovaní ptáčci musíte obejmout.|(Obejmeš Natálii.),620,0,0,
610,0,0,,"Aha, překvapení!","Nejspíš spousty překvapení, nejprve Natálii|pěkně obejmi. (Obejmeš Natálii.)",620,0,0,
620,0,0,,(Pořádně a vroucně|Natálii obejmi.),"To je ono, teď dostanete prostor.|(Jenna vám oběma poutá ruce za zády té druhé.)",630,1,0,PlayerCuffed()
620,0,0,,(Dej Natálii|jedno rychlé objetí.),"(Dříve, než ji pustíš, Jenna vám oběma spoutá|ruce za zády té druhé.) Teď už nemůžete přestat.",630,-1,0,PlayerCuffed()
630,0,0,,"Moment, co to máš?","To je speciální dvojitý roubík, který budete sdílet.|(Jenna ti ten podivný roubík nasazuje.)",640,0,0,OpenGag()
630,0,0,,"To je prima, Natálie.","To určitě je, ale teď pořádně otevři pusu.|(Jenna ti nasazuje podivný roubík.)",640,1,0,OpenGag()
640,0,0,,@css thm mhh...,(Natálie je taky připásána k|roubíku a vaše jazyky se střetnou.),650,0,0,
650,0,0,,(Zkus zápasit s Natálií.),Trpělivost! (Jenna dává tobě i Natálii vibrátor|a každé do ruky ovladač.) Tak a užívejte si!,660,0,0,
660,0,0,Remote,(Uprav svůj ovladač.),,660,0,1,VibeNatalie()
660,0,0,,(Hravě zápas.),(Natálie s tebou zápasí. Tvůj vibrátor zesiluje.),660,0,0,VibePlayer()
660,0,0,,(Toužebně se|podívej na Natálii.),(Tvůj vibrátor zesiluje.|Natálie se svou nohou tře o tvůj rozkrok.),660,1,-1,KneePlayer()
660,0,0,,(V panice se|zkus odtáhnout.),"(Natálie se tě snaží uklidnit nejlépe, jak umí.|Tvůj vibrátor mírně polevuje.)",660,0,0,Panic()
660,0,0,,(Dej jí francouzák.),(Vaše jazyky spolu intimně tančí|a tvůj vibrátor zesiluje.),660,1,0,VibePlayer()
660,0,0,,(Sténej do roubíku.),(Natálie tě svírá ještě těsněji.|Tvůj vibrátor zesiluje.),660,0,0,VibePlayer()
660,0,0,,(Něžně Natálii objímej.),(Natálie ti vrací stejnou mírou|a vaše jazyky se jemně potkávají.),660,0,0,Hug()
660,0,0,,(Pokus se rozepnout|Natálii roubík.),(Řemeny roubíku jsou zajištěny zámečky.|Roubík nejde sundat bez klíče.),660,0,0,Hug()
670,0,0,,@dhekhjh th nhthlhe!,(Přichází Jenna a Natálii osvobozuje.|Padáš na kolena a snažíš se popadnout dech.),680,1,0,
670,0,0,,@phoshhm nhthlhe|uch th vhphnhh!,(Přichází Jenna a Natálii osvobozuje.|Padáš na kolena a snažíš se popadnout dech.),680,0,-1,
670,0,0,,@phmhinh! (Rudá studem|se dívej stranou.),(Přichází Jenna a Natálii osvobozuje.|Padáš na kolena a snažíš se popadnout dech.),680,1,-1,
680,0,0,,@mhhzsh hsh|mhe rhzvhzt?,Ano. (Natálie tě osvobozuje.)|Tak jak se ti to líbilo?,685,0,0,PlayerRelease()
680,0,0,,@phoshhm rhzvhz mhe.,Asi bych měla. (Natálie tě osvobozuje.)|Tak jak se ti to líbilo?,685,0,-1,PlayerRelease()
685,0,0,NoRemote,Málem jsem tě|donutila mě prosit!,"Ano, promiň. Kvůli tobě mi uklouzl|prst na ovladači. Je čas na další hodinu.",700,1,2,
685,0,0,,Už jsem zažila lepší.,"Vážně? O tom pochybuji. Viděla jsem, jak|ses rozsypala. Je čas na další hodinu.",700,-1,0,
685,0,0,,"Nemůžu uvěřit, cos mi|to teď provedla!","Promiň, myslela jsem, že by se ti to mohlo líbit.|Je čas na další hodinu.",700,-1,1,
685,0,0,,"Ještě se z toho|třesu, slečno.","To je roztomilé. Pokud to přejde, zase přijď.|Je čas na další hodinu.",700,0,-1,
685,0,0,,To bylo fantastické!,To pro mě taky.|Je čas na další hodinu.,700,1,0,
685,0,0,,Příště budeš moje!,Líbí se mi příslib tvého příště!|Je čas na další hodinu.,700,1,1,
690,0,0,,@hkmhthe mhe phsth!,"Myslela jsem, že by se ti to mohlo líbit.|(Jenna tě osvobozuje.)",700,-1,0,PlayerRelease()
690,0,0,,@plhshm hsh mhe phsth.,"Dobře, možná to napoprvé bylo příliš moc.|(Jenna tě osvobozuje.)",700,0,-1,PlayerRelease()
690,0,0,,"@jhsthe hsphnh|hvhlkh, phshm.","Ne, kluby by neměly kolidovat s normálním studiem.|(Jenna tě osvobozuje.)",700,0,0,PlayerRelease()
700,0,0,,Pojďme zpátky do|vyučování. (Odejdi.),,0,0,0,EndChapter()
700,0,0,,Pojďme se po vyučování|zase sejít. (Odejdi.),,0,1,0,EndChapter()
